Deployment Name,StoreKitchen Name,Item Code ,Item Name,Category Name ,Super Category Name ,Average Price ,Opening Date ,Opening Qty ,Unit ,Amt ,Purchase Qty ,Amt ,Indent Receive Qty ,Amt ,Indent Dispatch Qty ,Amt ,InternalIndent Receive Qty ,Amt ,InternalIndent Dispatch Qty ,Amt ,Stock In Qty ,Amt ,Consumption Qty ,Amt ,Yield Wastage ,Amt ,Stock Out Qty ,Amt ,Total (Stock Out + Consumption Qty) ,Amt ,Wastage Qty ,Amt ,Reuse Qty ,Amt ,Return Qty ,Amt ,Adjustment Qty ,Amt ,Closing Date ,Closing Qty ,Amt ,Latest Physical Qty ,Amt ,PhysicalGain/Loss Qty ,Amt ,Ideal Closing Qty ,Amt
outlet1,Kitchen Non veg,153,Documentation & Agreement Charges,Service extension,Service extension,-,01-02-2025,0,NOS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,30-04-2025,0,0,NA,NA,NaN,NaN,0,0
outlet1,Kitchen Non veg,2147,Dr. Pepper,Pre-Packaged (MRP Items),Beverage,-,01-02-2025,0,Piece updateed sync,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,30-04-2025,0,0,NA,NA,NaN,NaN,0,0
outlet1,Kitchen Non veg,2265,Dressing - French,Sauces and Dressings,Sauces (Food),-,01-02-2025,0,grams,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,30-04-2025,0,0,NA,NA,NaN,NaN,0,0
outlet1,Kitchen Non veg,2258,Dressing - Poke,Sauces and Dressings,Sauces (Food),-,01-02-2025,0,grams,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,30-04-2025,0,0,NA,NA,NaN,NaN,0,0
outlet1,Kitchen Non veg,2250,Dressing- Miso Sesame,Sauces and Dressings,Sauces (Food),-,01-02-2025,0,grams,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,30-04-2025,0,0,NA,NA,NaN,NaN,0,0
outlet1,Kitchen Non veg,2234,Dressing- Tamari & Ginger,Sauces and Dressings,Sauces (Food),-,01-02-2025,0,grams,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,30-04-2025,0,0,NA,NA,NaN,NaN,0,0
outlet1,Kitchen Non veg,125,Drinking Chocolate,Raw materials,Raw Materials sc,-,01-02-2025,0,PKT 2 KG,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,30-04-2025,0,0,NA,NA,NaN,NaN,0,0
outlet1,Kitchen Non veg,145,DSR Books,Print & Stationary,Print & Stationary,-,01-02-2025,0,NOS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,30-04-2025,0,0,NA,NA,NaN,NaN,0,0
outlet1,Kitchen Non veg,143,Dust Pan,House keeping itam,House keeping itam,-,01-02-2025,0,NOS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,30-04-2025,0,0,NA,NA,NaN,NaN,0,0
outlet1,Kitchen Non veg,2009,Egg cheese croissant,Croissant,.7.Patisserie & Confectionery,-,01-02-2025,0,NOS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,30-04-2025,0,0,NA,NA,NaN,NaN,0,0
outlet1,Kitchen Non veg,1967,EGGS [PM],POSIST DEMO SUB CATEGORY,POSIST MAIN,-,01-02-2025,0,PCS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,30-04-2025,0,0,NA,NA,NaN,NaN,0,0
outlet1,Kitchen Non veg,2264,Eggs- Hard Boiled,Proteins,Meat & Fish (Food),-,01-02-2025,0,each,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,30-04-2025,0,0,NA,NA,NaN,NaN,0,0
outlet1,Kitchen Non veg,152,Electronic Cash Register Machine,Equipment & Utensil,Equipment & Utensil,-,01-02-2025,0,NOS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,30-04-2025,0,0,NA,NA,NaN,NaN,0,0
outlet1,Kitchen Non veg,F11003C,ERP Item,Saini Raw_Materials,Saini Restro Store_items,-,01-02-2025,0,1KG AP,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,30-04-2025,0,0,NA,NA,NaN,NaN,0,0
outlet1,Kitchen Non veg, - ,Expiry item,SA_Raw,SA_Super 1,-,01-02-2025,0,SA_Liter,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,30-04-2025,0,0,NA,NA,NaN,NaN,0,0
outlet1,Kitchen Non veg,2249,Extra Thick Mayo (Hellmans),Sauces and Dressings,Sauces (Food),-,01-02-2025,0,grams,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,30-04-2025,0,0,NA,NA,NaN,NaN,0,0
outlet1,Kitchen Non veg,2263,Falafel,Carbs,Salads & Sushi (Food),-,01-02-2025,0,each (14g),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,30-04-2025,0,0,NA,NA,NaN,NaN,0,0
outlet1,Kitchen Non veg, - ,Fanta,Sweets C,Sweets SC,-,01-02-2025,0,KG AP,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,30-04-2025,0,0,NA,NA,NaN,NaN,0,0
outlet1,Kitchen Non veg,123,Feedback Form Book,Print & Stationary,Print & Stationary,-,01-02-2025,0,NOS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,30-04-2025,0,0,NA,NA,NaN,NaN,0,0
outlet1,Kitchen Non veg,1866,fgfg,Raw materials,Raw Materials sc,-,01-02-2025,0,KG,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,30-04-2025,0,0,NA,NA,NaN,NaN,0,0
outlet1,Kitchen Non veg, - ,final semi base kitchen,Retailsssss,Retail,-,01-02-2025,0,sa_20,0,0,0,0,0,0,0,0,0,0,0,0,0,4,NaN,0,0,0,0,4,NaN,0,0,0,0,0,0,,,30-04-2025,0,0,NA,NA,0,0,-4,0
outlet1,Kitchen Non veg,124,Floor Duster,House keeping itam,House keeping itam,-,01-02-2025,0,NOS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,30-04-2025,0,0,NA,NA,NaN,NaN,0,0
outlet1,Kitchen Non veg,11,Flour,Raw materials,Raw Materials sc,-,01-02-2025,0,Kg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48,NaN,0,0,0,0,,,30-04-2025,0,0,NA,NA,NaN,NaN,-48,0
outlet1,Kitchen Non veg,134,Flower Brush,House keeping itam,House keeping itam,-,01-02-2025,0,NOS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,30-04-2025,0,0,NA,NA,NaN,NaN,0,0
outlet1,Kitchen Non veg,2233,Focaccia Label- Firecracker Chicken,MTS Packaging,MTS Packaging (Direct Packaging),-,01-02-2025,0,each,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,30-04-2025,0,0,NA,NA,NaN,NaN,0,0
outlet1,Kitchen Non veg,2256,Focaccia Label- Mozzarella Pesto & Roasted Tomatoes,MTS Packaging,MTS Packaging (Direct Packaging),-,01-02-2025,0,each,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,30-04-2025,0,0,NA,NA,NaN,NaN,0,0
outlet1,Kitchen Non veg,142,Frappe Powder,Raw materials,Raw Materials sc,-,01-02-2025,0,KG,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,30-04-2025,0,0,NA,NA,NaN,NaN,0,0
outlet1,Kitchen Non veg,155,French Whisk 18'',Equipment & Utensil,Equipment & Utensil,-,01-02-2025,0,NOS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,30-04-2025,0,0,NA,NA,NaN,NaN,0,0
outlet1,Kitchen Non veg,132,Fresh Strawberry,LOCAL FOOD,Raw materials,-,01-02-2025,0,KG,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,30-04-2025,0,0,NA,NA,NaN,NaN,0,0
outlet1,Kitchen Non veg,5,Fried Chicken (Semi),Semi Items,Raw Materials sc,-,01-02-2025,0,Kg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48,NaN,0,0,0,0,,,30-04-2025,0,0,NA,NA,NaN,NaN,-48,0
outlet1,Kitchen Non veg,6,Fried MACARONI (Semi),Semi Items,Raw Materials sc,-,01-02-2025,0,Kg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,NaN,0,0,0,0,,,30-04-2025,0,0,NA,NA,NaN,NaN,-36,0
outlet1,Kitchen Non veg,4,Fried Mutton (Semi),Semi Items,Raw Materials sc,-,01-02-2025,0,Kg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,NaN,0,0,0,0,,,30-04-2025,0,0,NA,NA,NaN,NaN,-36,0
outlet1,Kitchen Non veg,2017,Gajab Gulab Jamun,New cat,New R name,-,01-02-2025,0,1 P Name,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,30-04-2025,0,0,NA,NA,NaN,NaN,0,0
outlet1,Kitchen Non veg,151,Garbage Bag Size -19X21 pkt,House keeping itam,House keeping itam,-,01-02-2025,0,PKT (20 PCS),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,30-04-2025,0,0,NA,NA,NaN,NaN,0,0
outlet1,Kitchen Non veg,133,Garbage Bag Size -29X39 pkt,House keeping itam,House keeping itam,-,01-02-2025,0,PKT (10 NOS),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,30-04-2025,0,0,NA,NA,NaN,NaN,0,0
outlet1,Kitchen Non veg,53,Ghee,Sweets1,Sweets,-,01-02-2025,0,Kg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,30-04-2025,0,0,NA,NA,NaN,NaN,0,0
outlet1,Kitchen Non veg,1863,ghgh,Raw materials,Raw Materials sc,-,01-02-2025,0,KG,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,30-04-2025,0,0,NA,NA,NaN,NaN,0,0
outlet1,Kitchen Non veg,141,Glass Bottle,Equipment & Utensil,Equipment & Utensil,-,01-02-2025,0,NOS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,30-04-2025,0,0,NA,NA,NaN,NaN,0,0
outlet1,Kitchen Non veg,2248,Granary Bread,Bread,Bread (Food),-,01-02-2025,0,slices,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,30-04-2025,0,0,NA,NA,NaN,NaN,0,0
outlet1,Kitchen Non veg,2239,Greek Style Yoghurt,Dairy,Dairy & Soya (Food),-,01-02-2025,0,grams,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,30-04-2025,0,0,NA,NA,NaN,NaN,0,0
outlet1,Kitchen Non veg,2364,Green Apple AP NA-R,Juice C BK,Juices SC BK,-,01-02-2025,0,KG AP,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,30-04-2025,0,0,NA,NA,NaN,NaN,0,0
outlet1,Kitchen Non veg,150,Guava,LOCAL FOOD,Raw materials,-,01-02-2025,0,NOS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,30-04-2025,0,0,NA,NA,NaN,NaN,0,0
outlet1,Kitchen Non veg,1918,Gulab Jamun,1Molecular Cocktail1,COCKTAILS1,-,01-02-2025,0,1 P Name,0,0,0,0,0,0,0,0,0,0,0,0,0,2,NaN,0,0,0,0,2,NaN,48,NaN,0,0,0,0,,,30-04-2025,0,0,NA,NA,NaN,NaN,-50,0
outlet1,Kitchen Non veg,2232,Halloumi,Dairy,Dairy & Soya (Food),-,01-02-2025,0,slices,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,30-04-2025,0,0,NA,NA,NaN,NaN,0,0
outlet1,Kitchen Non veg,2262,Ham- Chicken,Proteins,Meat & Fish (Food),-,01-02-2025,0,grams,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,30-04-2025,0,0,NA,NA,NaN,NaN,0,0
outlet1,Kitchen Non veg,131,Hand Gloves 100 Pcs Box,Packaging Plastic,Packaging Plastic,-,01-02-2025,0,PKT 100 PCS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,30-04-2025,0,0,NA,NA,NaN,NaN,0,0
outlet1,Kitchen Non veg,149,Hand Menu Rocky Road Waffle,Print & Stationary,Print & Stationary,-,01-02-2025,0,NOS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,30-04-2025,0,0,NA,NA,NaN,NaN,0,0
outlet1,Kitchen Non veg,122,Hand Menu Triple Chocolate,Print & Stationary,Print & Stationary,-,01-02-2025,0,NOS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,30-04-2025,0,0,NA,NA,NaN,NaN,0,0
outlet1,Kitchen Non veg,140,Hand Menu Valentine Special Offer,Print & Stationary,Print & Stationary,-,01-02-2025,0,NOS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,30-04-2025,0,0,NA,NA,NaN,NaN,0,0
outlet1,Kitchen Non veg,148,Hand Menus,Print & Stationary,Print & Stationary,-,01-02-2025,0,NOS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,30-04-2025,0,0,NA,NA,NaN,NaN,0,0
outlet1,Kitchen Non veg,2370,Hazelnut AP R-R,Milkshakes C OT,Shakes SC OT,-,01-02-2025,0,KG AP,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,30-04-2025,0,0,NA,NA,NaN,NaN,0,0
outlet1,Kitchen Non veg,2371,Hazelnut Syrup SP-R,Milkshakes C OT,Shakes SC OT,-,01-02-2025,0,KG AP,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,30-04-2025,0,0,NA,NA,NaN,NaN,0,0
outlet1,Kitchen Non veg, - ,hello done DDB test,Saini Raw_Materials,Saini Restro Store_items,-,01-02-2025,0,KG AP,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,30-04-2025,0,0,NA,NA,NaN,NaN,0,0
outlet1,Kitchen Non veg,1905,HEMINGWAY DAIQUIRI,Retails,Retails,-,01-02-2025,0,Pieces,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,30-04-2025,0,0,NA,NA,NaN,NaN,0,0
outlet1,Kitchen Non veg,2061,HH-Tea,Processed Items,Raw Materials sc,-,01-02-2025,0,GS-5KG,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,30-04-2025,0,0,NA,NA,NaN,NaN,0,0
outlet1,Kitchen Non veg,2116,HH-test (,New cat,New R name,-,01-02-2025,0,GS- 5 Lt,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,30-04-2025,0,0,NA,NA,NaN,NaN,0,0
outlet1,Kitchen Non veg,2019,HIGH TEA,New cat,New R name,-,01-02-2025,0,1 P Name,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,30-04-2025,0,0,NA,NA,NaN,NaN,0,0
outlet1,Kitchen Non veg,130,Hit Spray,House keeping itam,House keeping itam,-,01-02-2025,0,NOS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,30-04-2025,0,0,NA,NA,NaN,NaN,0,0
outlet1,Kitchen Non veg,21,HONEY,Raw materials,Raw Materials sc,-,01-02-2025,0,Litre,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48,NaN,0,0,0,0,,,30-04-2025,0,0,NA,NA,NaN,NaN,-48,0
outlet1,Kitchen Non veg,147,Honey,Raw materials,Raw Materials sc,-,01-02-2025,0,KG,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,30-04-2025,0,0,NA,NA,NaN,NaN,0,0
outlet1,Kitchen Non veg,2255,Honey Rowse,Dry Store dry store dry store dry store dry store dry store,Dry Products (Food) Dry Products (Food) Dry Products (Food) Dry Products (Food),-,01-02-2025,0,grams,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,30-04-2025,0,0,NA,NA,NaN,NaN,0,0
outlet1,Kitchen Non veg,2247,Hot Baguette Clutch (HK version),MTS Packaging,MTS Packaging (Direct Packaging),-,01-02-2025,0,each,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,30-04-2025,0,0,NA,NA,NaN,NaN,0,0
outlet1,Kitchen Non veg,121,Hot Cup Lids,Packaging Plastic,Packaging Plastic,-,01-02-2025,0,NOS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,30-04-2025,0,0,NA,NA,NaN,NaN,0,0
outlet1,Kitchen Non veg,129,Hot Cups,Packaging Plastic,Packaging Plastic,-,01-02-2025,0,NOS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,30-04-2025,0,0,NA,NA,NaN,NaN,0,0
outlet1,Kitchen Non veg,30,Hot n Sour Veg,Processed Items,Raw Materials sc,-,01-02-2025,0,Kg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,NaN,0,0,0,0,,,30-04-2025,0,0,NA,NA,NaN,NaN,-60,0
outlet1,Kitchen Non veg,2238,Hot Wrap Packaging (HK Version),MTS Packaging,MTS Packaging (Direct Packaging),-,01-02-2025,0,each,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,30-04-2025,0,0,NA,NA,NaN,NaN,0,0
outlet1,Kitchen Non veg,2231,Humous,Sauces and Dressings,Sauces (Food),-,01-02-2025,0,grams,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,30-04-2025,0,0,NA,NA,NaN,NaN,0,0
outlet1,Kitchen Non veg,139,Ice,LOCAL FOOD,Raw materials,-,01-02-2025,0,KG,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,30-04-2025,0,0,NA,NA,NaN,NaN,0,0
outlet1,Kitchen Non veg,31,ICE CREAM (Bk),Semi Items,Raw Materials sc,-,01-02-2025,0,1 P Name,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,NaN,0,0,0,0,,,30-04-2025,0,0,NA,NA,NaN,NaN,-60,0
outlet1,Kitchen Non veg,128,Ice Cream Chocolate,LOCAL FOOD,Raw materials,-,01-02-2025,0,TIN 2.7KG,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,30-04-2025,0,0,NA,NA,NaN,NaN,0,0
outlet1,Kitchen Non veg,138,Ice Cream Scoop Anti Freeze,Equipment & Utensil,Equipment & Utensil,-,01-02-2025,0,NOS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,30-04-2025,0,0,NA,NA,NaN,NaN,0,0
outlet1,Kitchen Non veg,120,Ice Cream Stick,Packaging Plastic,Packaging Plastic,-,01-02-2025,0,NOS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,30-04-2025,0,0,NA,NA,NaN,NaN,0,0
outlet1,Kitchen Non veg,119,Ice Cream Vanilla,LOCAL FOOD,Raw materials,-,01-02-2025,0,TIN 2.7KG,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,30-04-2025,0,0,NA,NA,NaN,NaN,0,0
outlet1,Kitchen Non veg,192,Ice Scoop Pcs 32 oz,Equipment & Utensil,Equipment & Utensil,-,01-02-2025,0,NOS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,30-04-2025,0,0,NA,NA,NaN,NaN,0,0
outlet1,Kitchen Non veg,191,Ice Tea Syrup,Raw materials,Raw Materials sc,-,01-02-2025,0,LITRE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,30-04-2025,0,0,NA,NA,NaN,NaN,0,0
outlet1,Kitchen Non veg,174,Icing Sugar,Raw materials,Raw Materials sc,-,01-02-2025,0,KG,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,30-04-2025,0,0,NA,NA,NaN,NaN,0,0
outlet1,Kitchen Non veg,296,ii10,CC1,SCC1,-,01-02-2025,0,415 GM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,30-04-2025,0,0,NA,NA,NaN,NaN,0,0
outlet1,Kitchen Non veg,295,ii14,CC1,SCC1,-,01-02-2025,0,NOS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,30-04-2025,0,0,NA,NA,NaN,NaN,0,0
outlet1,Kitchen Non veg,300,ii15,CC2,SCC2,-,01-02-2025,0,NOS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,30-04-2025,0,0,NA,NA,NaN,NaN,0,0
outlet1,Kitchen Non veg,293,ii16,CC1,SCC1,-,01-02-2025,0,NOS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,30-04-2025,0,0,NA,NA,NaN,NaN,0,0
outlet1,Kitchen Non veg,299,ii18,CC1,SCC1,-,01-02-2025,0,Kg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,30-04-2025,0,0,NA,NA,NaN,NaN,0,0
outlet1,Kitchen Non veg,294,ii19,CC2,SCC2,-,01-02-2025,0,NOS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,30-04-2025,0,0,NA,NA,NaN,NaN,0,0
outlet1,Kitchen Non veg,303,ii2,CC2,SCC2,-,01-02-2025,0,NOS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,30-04-2025,0,0,NA,NA,NaN,NaN,0,0
outlet1,Kitchen Non veg,302,ii20,CC1,SCC1,-,01-02-2025,0,NOS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,30-04-2025,0,0,NA,NA,NaN,NaN,0,0
outlet1,Kitchen Non veg,301,ii21,CC2,SCC2,-,01-02-2025,0,NOS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,30-04-2025,0,0,NA,NA,NaN,NaN,0,0
outlet1,Kitchen Non veg,298,ii26,CC1,SCC1,-,01-02-2025,0,Kg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,30-04-2025,0,0,NA,NA,NaN,NaN,0,0
outlet1,Kitchen Non veg,297,ii4,CC2,SCC2,-,01-02-2025,0,NOS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,30-04-2025,0,0,NA,NA,NaN,NaN,0,0
outlet1,Kitchen Non veg,2149,Imported Coke,Pre-Packaged (MRP Items),Beverage,-,01-02-2025,0,Piece(S),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,30-04-2025,0,0,NA,NA,NaN,NaN,0,0
outlet1,Kitchen Non veg,2148,Imported Fanta,Pre-Packaged (MRP Items),Beverage,-,01-02-2025,0,Piece updateed sync,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,30-04-2025,0,0,NA,NA,NaN,NaN,0,0
outlet1,Kitchen Non veg,2038,Infuser bottle,New cat,New R name,-,01-02-2025,0,1 P Name,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,30-04-2025,0,0,NA,NA,NaN,NaN,0,0
outlet1,Kitchen Non veg,2141,Italian (White) Bread Dough Stick 80pcs,Saini Raw_Materials,Saini Restro Store_items,-,01-02-2025,0,Piece updateed sync,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,30-04-2025,0,0,NA,NA,NaN,NaN,0,0
outlet1,Kitchen Non veg,797979,Item 1 AP,Juice C BK,Juices SC BK,-,01-02-2025,0,KG AP,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,30-04-2025,0,0,NA,NA,NaN,NaN,0,0
outlet1,Kitchen Non veg,797977,Item 2 AP,Milkshakes C OT,Shakes SC OT,-,01-02-2025,0,KG AP,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,30-04-2025,0,0,NA,NA,NaN,NaN,0,0
outlet1,Kitchen Non veg,1974,Item check,Rtbakery,RTbakery,-,01-02-2025,0,KG,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,30-04-2025,0,0,NA,NA,NaN,NaN,0,0
